Delay,Tasks,STasks,OS_Threads,Execution_Time_sec,Warmup_sec,cumulative,phases,objects,pending_accesses,pending_misses,stack_recycles,stack_unbinds,stolen_from_pending,stolen_from_staged,stolen_to_pending,stolen_to_staged,task_duration,task_overhead,phase_duration,phase_overhead,resident,virtual,TOT_CYC,TOT_INS,L2_TCM,L2_TCA,L3_TCM,L3_TCA,idle_rate
12500, 800, 0, 1, 10.001395199, 0.000440566, 820, 827, 130, 1667, 828, 702, 94, 0, 0, 0, 0, 11987329, 875, 11873037, 867, 16297984, 147472384, 37987306714, 51392832777, 38844, 164171, 293, 38988, 0
12500, 800, 0, 1, 10.001409111, 0.000461945, 820, 827, 130, 1667, 828, 702, 94, 0, 0, 0, 0, 11980643, 866, 11866415, 858, 16289792, 147456000, 37813520906, 51157965716, 38921, 164140, 348, 39050, 0
12500, 800, 0, 1, 10.001406006, 0.000432397, 820, 827, 130, 1667, 828, 702, 94, 0, 0, 0, 0, 11992948, 900, 11878603, 892, 16297984, 147476480, 37987635283, 51393424791, 38587, 161938, 358, 38710, 0
12500, 800, 0, 1, 10.001416721, 0.000462977, 820, 827, 130, 1667, 828, 702, 94, 0, 0, 0, 0, 11992469, 876, 11878128, 868, 16273408, 147460096, 37987029124, 51392482032, 39172, 163505, 371, 39286, 0
12500, 800, 0, 1, 10.001364801, 0.00043963, 820, 827, 130, 1667, 828, 702, 94, 0, 0, 0, 0, 11993965, 844, 11879609, 837, 16285696, 147476480, 37987473133, 51393243481, 38278, 162874, 505, 38393, 0
12500, 800, 0, 1, 10.001450162, 0.000474787, 820, 827, 130, 1667, 828, 702, 94, 0, 0, 0, 0, 11990411, 892, 11876090, 884, 16285696, 147460096, 37986307481, 51391342406, 38532, 162624, 603, 38668, 0
12500, 800, 0, 1, 10.001435485, 0.000462611, 820, 827, 130, 1667, 828, 702, 94, 0, 0, 0, 0, 11983174, 886, 11868922, 878, 16285696, 147456000, 37681441622, 50979284085, 38237, 162177, 484, 38376, 0
12500, 800, 0, 1, 10.001346836, 0.000433972, 820, 827, 130, 1667, 828, 702, 94, 0, 0, 0, 0, 11987653, 830, 11873358, 823, 16285696, 147456000, 37987193128, 51392674038, 38357, 161314, 449, 38511, 0
12500, 800, 0, 1, 10.001374028, 0.000428605, 820, 827, 130, 1667, 828, 702, 94, 0, 0, 0, 0, 11977758, 868, 11863557, 860, 16297984, 147476480, 37987346514, 51392821806, 38780, 164544, 470, 38909, 0
12500, 800, 0, 1, 10.001354431, 0.000428787, 820, 827, 130, 1667, 828, 702, 94, 0, 0, 0, 0, 11981474, 842, 11867238, 835, 16289792, 147456000, 37983159604, 51386857385, 38874, 163217, 556, 39019, 0
15625, 640, 0, 1, 10.001246005, 0.000404756, 660, 667, 130, 1345, 666, 542, 89, 0, 0, 0, 0, 14837521, 927, 14662713, 917, 16216064, 147476480, 37987431129, 51393290329, 35602, 152321, 489, 35713, 0
15625, 640, 0, 1, 10.001294122, 0.000440776, 660, 667, 130, 1345, 666, 542, 89, 0, 0, 0, 0, 14846934, 972, 14672015, 961, 16232448, 147476480, 37986632597, 51392152748, 35869, 151302, 641, 36022, 0
15625, 640, 0, 1, 10.001266785, 0.000413815, 660, 667, 130, 1345, 666, 542, 89, 0, 0, 0, 0, 14828078, 971, 14653382, 960, 16220160, 147476480, 37987660007, 51393536665, 36052, 151306, 527, 36184, 0
15625, 640, 0, 1, 10.001275669, 0.000426095, 660, 667, 130, 1345, 666, 542, 89, 0, 0, 0, 0, 14830690, 968, 14655963, 957, 16216064, 147460096, 37986671752, 51392139083, 35166, 152346, 552, 35280, 0
15625, 640, 0, 1, 10.001274174, 0.000430123, 660, 667, 130, 1345, 666, 542, 89, 0, 0, 0, 0, 14860914, 957, 14685830, 946, 16207872, 147460096, 37987459532, 51393358011, 36625, 151278, 673, 36751, 0
15625, 640, 0, 1, 10.001249537, 0.000414807, 660, 667, 130, 1345, 666, 542, 89, 0, 0, 0, 0, 14837068, 933, 14662265, 923, 16228352, 147472384, 37987030773, 51391918517, 35383, 151796, 464, 35511, 0
15625, 640, 0, 1, 10.001263661, 0.000412268, 660, 667, 130, 1345, 666, 542, 89, 0, 0, 0, 0, 14848868, 970, 14673926, 959, 16236544, 147476480, 37915746716, 51295862358, 35582, 149493, 494, 35750, 0
15625, 640, 0, 1, 10.001285699, 0.000430801, 660, 667, 130, 1345, 666, 542, 89, 0, 0, 0, 0, 14864730, 972, 14689602, 962, 16207872, 147456000, 37983576471, 51388021205, 35976, 149304, 672, 36268, 0
15625, 640, 0, 1, 10.001297344, 0.000434063, 660, 667, 130, 1345, 666, 542, 89, 0, 0, 0, 0, 14857611, 981, 14682566, 970, 16216064, 147460096, 37988609558, 51395006740, 36016, 152293, 615, 36138, 0
15625, 640, 0, 1, 10.001244312, 0.000412755, 660, 667, 130, 1345, 666, 542, 89, 0, 0, 0, 0, 14853299, 939, 14678306, 928, 16207872, 147460096, 37987444093, 51393015500, 35297, 150693, 555, 35420, 0
25000, 400, 0, 1, 10.001046268, 0.000381812, 420, 427, 130, 859, 420, 302, 50, 0, 0, 0, 0, 23157010, 1192, 22735032, 1171, 16220160, 147456000, 37985307221, 51390690258, 30995, 137430, 529, 31130, 0
25000, 400, 0, 1, 10.00105687, 0.00039617, 420, 427, 130, 859, 420, 302, 50, 0, 0, 0, 0, 23157596, 1178, 22735607, 1157, 16236544, 147472384, 37985359857, 51390547249, 30771, 135418, 513, 30994, 0
25000, 400, 0, 1, 10.001027237, 0.000374006, 420, 427, 130, 859, 420, 302, 50, 0, 0, 0, 0, 23108415, 1152, 22687322, 1132, 16228352, 147460096, 37986913468, 51392814105, 30937, 135761, 455, 31074, 0
25000, 400, 0, 1, 10.001082763, 0.000393073, 420, 427, 130, 859, 420, 302, 50, 0, 0, 0, 0, 23126260, 1233, 22704842, 1212, 16236544, 147472384, 37984798560, 51389826011, 31234, 135804, 619, 31344, 0
25000, 400, 0, 1, 10.001058069, 0.000388569, 420, 427, 130, 859, 420, 302, 50, 0, 0, 0, 0, 23112605, 1194, 22691436, 1174, 16244736, 147476480, 37987056009, 51392732802, 30789, 134233, 486, 30929, 0
25000, 400, 0, 1, 10.00104426, 0.000375809, 420, 427, 130, 859, 420, 302, 50, 0, 0, 0, 0, 23120197, 1193, 22698889, 1172, 16220160, 147456000, 37986309569, 51391939913, 30548, 135960, 423, 30683, 0
25000, 400, 0, 1, 10.001113673, 0.000404517, 420, 427, 130, 859, 420, 302, 50, 0, 0, 0, 0, 23119547, 1262, 22698252, 1240, 16220160, 147460096, 37985966207, 51391244716, 31050, 137298, 548, 31212, 0
25000, 400, 0, 1, 10.001078608, 0.000391807, 420, 427, 130, 859, 420, 302, 50, 0, 0, 0, 0, 23116955, 1237, 22695706, 1216, 16248832, 147476480, 37985570492, 51391111380, 30237, 135492, 573, 30358, 0
25000, 400, 0, 1, 10.00104834, 0.000376255, 420, 427, 130, 859, 420, 302, 50, 0, 0, 0, 0, 23107931, 1202, 22686847, 1182, 16228352, 147456000, 37987115727, 51392134083, 31064, 134845, 429, 31238, 0
25000, 400, 0, 1, 10.001086075, 0.000391673, 420, 427, 130, 859, 420, 302, 50, 0, 0, 0, 0, 23114666, 1242, 22693460, 1220, 16224256, 147456000, 37977309016, 51379092025, 31495, 139426, 643, 31597, 0
31250, 320, 0, 1, 10.000976765, 0.000372054, 340, 347, 135, 699, 340, 217, 50, 0, 0, 0, 0, 28367303, 1314, 27735184, 1286, 16257024, 147656704, 37986734430, 51392575858, 29301, 133612, 538, 29432, 0
31250, 320, 0, 1, 10.00100475, 0.000382058, 340, 347, 135, 699, 340, 217, 50, 0, 0, 0, 0, 31456765, 1523, 30755802, 1491, 16252928, 147656704, 37986129972, 51391325520, 29124, 131891, 553, 29236, 0
31250, 320, 0, 1, 10.001030706, 0.000397182, 340, 347, 135, 699, 340, 217, 50, 0, 0, 0, 0, 28362632, 1384, 27730617, 1354, 16220160, 147640320, 37985048226, 51390372320, 29936, 135401, 611, 30057, 0
31250, 320, 0, 1, 10.00097142, 0.000365136, 340, 347, 135, 699, 340, 217, 50, 0, 0, 0, 0, 28369714, 1317, 27737541, 1289, 16252928, 147656704, 37986687293, 51392492043, 29143, 132757, 563, 29276, 0
31250, 320, 0, 1, 10.000985369, 0.000386136, 340, 347, 135, 699, 340, 217, 50, 0, 0, 0, 0, 28371421, 1292, 27739210, 1265, 16228352, 147640320, 37984714134, 51389774961, 29490, 132967, 500, 29643, 0
31250, 320, 0, 1, 10.000995689, 0.000375404, 340, 347, 135, 699, 340, 217, 50, 0, 0, 0, 0, 28437003, 1374, 27803330, 1344, 16232448, 147660800, 37983567006, 51388386510, 29146, 132770, 640, 29285, 0
31250, 320, 0, 1, 10.001000351, 0.00038273, 340, 347, 135, 699, 340, 217, 50, 0, 0, 0, 0, 28367025, 1355, 27734913, 1326, 16248832, 147656704, 37986156556, 51391764382, 29385, 131891, 506, 29514, 0
31250, 320, 0, 1, 10.000991207, 0.000381138, 340, 347, 135, 699, 340, 217, 50, 0, 0, 0, 0, 28418065, 1317, 27784814, 1288, 16257024, 147656704, 37685296872, 50984020715, 29154, 132995, 437, 29291, 0
31250, 320, 0, 1, 10.000968055, 0.000367813, 340, 347, 135, 699, 340, 217, 50, 0, 0, 0, 0, 28386377, 1305, 27753833, 1278, 16240640, 147640320, 37811920968, 51155915171, 29842, 133381, 515, 30000, 0
31250, 320, 0, 1, 10.000991515, 0.000398662, 340, 347, 135, 699, 340, 217, 50, 0, 0, 0, 0, 28384352, 1285, 27751853, 1258, 16257024, 147656704, 37915012105, 51295437985, 30356, 135516, 422, 30489, 0
62500, 160, 0, 1, 10.000750173, 0.000339678, 180, 187, 90, 375, 176, 102, 28, 0, 0, 0, 0, 52148943, 1592, 50052542, 1530, 15994880, 145981440, 37985423526, 51390974137, 25513, 116527, 412, 25635, 0
62500, 160, 0, 1, 10.000779634, 0.00035086, 180, 187, 90, 375, 176, 102, 28, 0, 0, 0, 0, 52117357, 1685, 50022224, 1620, 16007168, 146001920, 37735326936, 51052764582, 25385, 116346, 548, 25521, 0
62500, 160, 0, 1, 10.000784304, 0.000350232, 180, 187, 90, 375, 176, 102, 28, 0, 0, 0, 0, 52152116, 1701, 50055586, 1635, 15990784, 145981440, 37985407738, 51390653355, 25414, 114972, 450, 25555, 0
62500, 160, 0, 1, 10.000759332, 0.000343226, 180, 187, 90, 375, 176, 102, 28, 0, 0, 0, 0, 52153673, 1606, 50057081, 1544, 15998976, 145981440, 37981624716, 51385858387, 25700, 116132, 507, 25831, 0
62500, 160, 0, 1, 10.000775901, 0.000351159, 180, 187, 90, 375, 176, 102, 28, 0, 0, 0, 0, 52143747, 1649, 50047554, 1585, 16007168, 145997824, 37985532483, 51391121694, 25978, 119054, 413, 26107, 0
62500, 160, 0, 1, 10.000792977, 0.000356647, 180, 187, 90, 375, 176, 102, 28, 0, 0, 0, 0, 52101150, 1719, 50006669, 1653, 16007168, 145997824, 37986339283, 51392298054, 25525, 115736, 571, 25622, 0
62500, 160, 0, 1, 10.000768949, 0.000344969, 180, 187, 90, 375, 176, 102, 28, 0, 0, 0, 0, 52144446, 1650, 50048225, 1587, 15994880, 145985536, 37985357361, 51390894292, 25353, 114883, 492, 25490, 0
62500, 160, 0, 1, 10.000794938, 0.000359965, 180, 187, 90, 375, 176, 102, 28, 0, 0, 0, 0, 52134468, 1708, 50038648, 1642, 15990784, 145981440, 37986323735, 51392219250, 25518, 116539, 545, 25633, 0
62500, 160, 0, 1, 10.000758025, 0.000341604, 180, 187, 90, 375, 176, 102, 28, 0, 0, 0, 0, 52174040, 1627, 50076651, 1564, 15998976, 145985536, 37985518362, 51390653385, 25297, 115200, 534, 25438, 0
62500, 160, 0, 1, 10.000775259, 0.000342322, 180, 187, 90, 375, 176, 102, 28, 0, 0, 0, 0, 52087047, 1687, 49993135, 1622, 16011264, 146001920, 37984370921, 51389462154, 25813, 118015, 397, 25945, 0
78125, 128, 0, 1, 10.000668767, 0.000330556, 148, 155, 58, 311, 144, 102, 28, 0, 0, 0, 0, 62635146, 1478, 59634705, 1410, 15847424, 144801792, 37985631087, 51391272583, 25180, 116365, 417, 25332, 0
78125, 128, 0, 1, 10.000699579, 0.00034933, 148, 155, 58, 311, 144, 102, 28, 0, 0, 0, 0, 62605696, 1560, 59606666, 1489, 15859712, 144818176, 37986181541, 51391899766, 24437, 113980, 392, 24587, 0
78125, 128, 0, 1, 10.000712688, 0.000361704, 148, 155, 58, 311, 144, 102, 28, 0, 0, 0, 0, 69333491, 1696, 66012176, 1618, 15847424, 144801792, 37984621174, 51389597207, 25033, 115753, 419, 25167, 0
78125, 128, 0, 1, 10.000746108, 0.000389737, 148, 155, 58, 311, 144, 102, 28, 0, 0, 0, 0, 62696438, 1588, 59693060, 1515, 15855616, 144822272, 37985219054, 51390766092, 25077, 114333, 636, 25211, 0
78125, 128, 0, 1, 10.000683337, 0.000347525, 148, 155, 58, 311, 144, 102, 28, 0, 0, 0, 0, 62779881, 1483, 59772507, 1415, 15847424, 144805888, 37985745331, 51391445199, 25134, 115076, 478, 25280, 0
78125, 128, 0, 1, 10.000701489, 0.000347135, 148, 155, 58, 311, 144, 102, 28, 0, 0, 0, 0, 62662399, 1584, 59660652, 1511, 15863808, 144822272, 37616905557, 50892709284, 24574, 114455, 465, 24696, 0
78125, 128, 0, 1, 10.000686915, 0.000341032, 148, 155, 58, 311, 144, 102, 28, 0, 0, 0, 0, 62659386, 1516, 59657786, 1447, 15867904, 144822272, 37672221261, 50967445046, 24906, 114861, 410, 25051, 0
78125, 128, 0, 1, 10.00067304, 0.000338748, 148, 155, 58, 311, 144, 102, 28, 0, 0, 0, 0, 62756711, 1465, 59750448, 1398, 15843328, 144805888, 37985569877, 51390825753, 24563, 114970, 393, 24686, 0
78125, 128, 0, 1, 10.00067328, 0.000335278, 148, 155, 58, 311, 144, 102, 28, 0, 0, 0, 0, 62652120, 1498, 59650867, 1429, 15843328, 144805888, 37986154057, 51391967051, 25042, 113652, 457, 25184, 0
78125, 128, 0, 1, 10.000710352, 0.000355848, 148, 155, 58, 311, 144, 102, 28, 0, 0, 0, 0, 62691248, 1574, 59688119, 1501, 15851520, 144822272, 37985888913, 51391663235, 24449, 115102, 561, 24587, 0
125000, 80, 0, 1, 10.000560724, 0.000339476, 100, 107, 11, 213, 94, 101, 29, 0, 0, 0, 0, 89734341, 1151, 83701827, 1078, 15560704, 143073280, 37986239705, 51392326957, 23306, 104031, 484, 23432, 0
125000, 80, 0, 1, 10.00054608, 0.000325931, 100, 107, 11, 213, 94, 101, 29, 0, 0, 0, 0, 89738208, 1126, 83705434, 1054, 15564800, 143069184, 37985592763, 51391342632, 22967, 105364, 441, 23107, 0
125000, 80, 0, 1, 10.000602449, 0.000366987, 100, 107, 11, 213, 94, 101, 29, 0, 0, 0, 0, 89893832, 1218, 83850597, 1140, 15581184, 143085568, 37984999253, 51390590712, 22647, 103246, 418, 22762, 0
125000, 80, 0, 1, 10.000549774, 0.00033165, 100, 107, 11, 213, 94, 101, 29, 0, 0, 0, 0, 89623748, 1132, 83598670, 1060, 15572992, 143085568, 37984885522, 51390435851, 22851, 104637, 502, 22989, 0
125000, 80, 0, 1, 10.000556062, 0.000334532, 100, 107, 11, 213, 94, 101, 29, 0, 0, 0, 0, 89752473, 1136, 83718741, 1064, 15577088, 143085568, 37985395493, 51391197093, 22599, 103689, 396, 22716, 0
125000, 80, 0, 1, 10.000569338, 0.000346742, 100, 107, 11, 213, 94, 101, 29, 0, 0, 0, 0, 89932196, 1161, 83886380, 1087, 15560704, 143073280, 37985759407, 51391599842, 22605, 103454, 553, 22723, 0
125000, 80, 0, 1, 10.000566407, 0.000341995, 100, 107, 11, 213, 94, 101, 29, 0, 0, 0, 0, 89830288, 1171, 83791324, 1096, 15556608, 143073280, 37985637179, 51391455892, 23439, 105357, 399, 23547, 0
125000, 80, 0, 1, 10.000575206, 0.000348164, 100, 107, 11, 213, 94, 101, 29, 0, 0, 0, 0, 89701052, 1166, 83670776, 1092, 15572992, 143089664, 37810966740, 51155161574, 22788, 104499, 501, 22937, 0
125000, 80, 0, 1, 10.000558779, 0.000336572, 100, 107, 11, 213, 94, 101, 29, 0, 0, 0, 0, 89728229, 1152, 83696126, 1078, 15581184, 143089664, 37986298757, 51392431592, 23270, 105109, 536, 23387, 0
125000, 80, 0, 1, 10.000563796, 0.000338349, 100, 107, 11, 213, 94, 101, 29, 0, 0, 0, 0, 89649753, 1182, 83622927, 1107, 15581184, 143085568, 37983813550, 51388918487, 23060, 104396, 408, 23198, 0
156250, 64, 0, 1, 10.000550793, 0.000356094, 84, 91, 6, 181, 78, 90, 29, 0, 0, 0, 0, 104857966, 1093, 96713712, 1013, 15536128, 142901248, 37719537125, 51031580665, 22853, 101416, 392, 22987, 0
156250, 64, 0, 1, 10.000536129, 0.000341596, 84, 91, 6, 181, 78, 90, 29, 0, 0, 0, 0, 104836035, 1086, 96693484, 1006, 15540224, 142901248, 37985566409, 51391470962, 21874, 100437, 562, 22006, 0
156250, 64, 0, 1, 10.000535006, 0.000340596, 84, 91, 6, 181, 78, 90, 29, 0, 0, 0, 0, 104712684, 1090, 96579714, 1010, 15515648, 142884864, 37985937598, 51392088588, 22476, 101781, 460, 22608, 0
156250, 64, 0, 1, 10.00055461, 0.000358996, 84, 91, 6, 181, 78, 90, 29, 0, 0, 0, 0, 104905393, 1090, 96757455, 1011, 15540224, 142905344, 37985277557, 51391113543, 22226, 100836, 582, 22355, 0
156250, 64, 0, 1, 10.000535742, 0.000338877, 84, 91, 6, 181, 78, 90, 29, 0, 0, 0, 0, 104850235, 1098, 96706583, 1018, 15536128, 142905344, 37985977550, 51391946059, 22534, 102342, 424, 22647, 0
156250, 64, 0, 1, 10.000558278, 0.000357416, 84, 91, 6, 181, 78, 90, 29, 0, 0, 0, 0, 104873990, 1143, 96728492, 1059, 15527936, 142905344, 37917498063, 51298694987, 22635, 101706, 405, 22767, 0
156250, 64, 0, 1, 10.000530821, 0.000336288, 84, 91, 6, 181, 78, 90, 29, 0, 0, 0, 0, 104866925, 1093, 96721976, 1014, 15515648, 142884864, 37978443794, 51381746694, 22429, 100776, 441, 22546, 0
156250, 64, 0, 1, 10.000571655, 0.000368309, 84, 91, 6, 181, 78, 90, 29, 0, 0, 0, 0, 105007826, 1128, 96851934, 1046, 15527936, 142905344, 37984281805, 51389784725, 22634, 101152, 547, 22782, 0
156250, 64, 0, 1, 10.000542823, 0.000346824, 84, 91, 6, 181, 78, 90, 29, 0, 0, 0, 0, 104806355, 1090, 96666110, 1010, 15523840, 142884864, 37985889198, 51391835691, 22462, 101522, 484, 22600, 0
156250, 64, 0, 1, 10.00056635, 0.000366927, 84, 91, 6, 181, 78, 90, 29, 0, 0, 0, 0, 104802678, 1125, 96662719, 1042, 15519744, 142884864, 37984673142, 51390216331, 22374, 100514, 551, 22513, 0
312500, 32, 0, 1, 10.000502027, 0.000337163, 52, 59, 6, 117, 46, 58, 22, 0, 0, 0, 0, 158169019, 1276, 140347237, 1140, 15499264, 141836288, 37985744175, 51391713104, 21440, 98086, 509, 21574, 0
312500, 32, 0, 1, 10.000500645, 0.000337603, 52, 59, 6, 117, 46, 58, 22, 0, 0, 0, 0, 158118891, 1263, 140302758, 1128, 15503360, 141840384, 37985312918, 51391144900, 21272, 96521, 359, 21402, 0
312500, 32, 0, 1, 10.000498952, 0.000331305, 52, 59, 6, 117, 46, 58, 22, 0, 0, 0, 0, 157867926, 1263, 140080069, 1128, 15495168, 141840384, 37985242306, 51390922256, 21204, 96947, 372, 21323, 0
312500, 32, 0, 1, 10.000532098, 0.000357222, 52, 59, 6, 117, 46, 58, 22, 0, 0, 0, 0, 158127329, 1313, 140310245, 1173, 15499264, 141840384, 37984405370, 51389886335, 21241, 97022, 575, 21370, 0
312500, 32, 0, 1, 10.000507704, 0.000339246, 52, 59, 6, 117, 46, 58, 22, 0, 0, 0, 0, 158204365, 1280, 140378658, 1144, 15499264, 141840384, 37984577368, 51390025004, 21294, 97438, 434, 21452, 0
312500, 32, 0, 1, 10.000503459, 0.000336468, 52, 59, 6, 117, 46, 58, 22, 0, 0, 0, 0, 158051611, 1262, 140243119, 1128, 15499264, 141836288, 37982516550, 51387174877, 21536, 97539, 486, 21656, 0
312500, 32, 0, 1, 10.000501476, 0.000335006, 52, 59, 6, 117, 46, 58, 22, 0, 0, 0, 0, 158096778, 1262, 140283138, 1128, 15519744, 141856768, 37984126031, 51389356583, 21510, 98135, 409, 21644, 0
312500, 32, 0, 1, 10.000495307, 0.000331632, 52, 59, 6, 117, 46, 58, 22, 0, 0, 0, 0, 158081764, 1264, 140269814, 1129, 15527936, 141852672, 37985747128, 51391780723, 21187, 95097, 376, 21338, 0
312500, 32, 0, 1, 10.00051044, 0.000339914, 52, 59, 6, 117, 46, 58, 22, 0, 0, 0, 0, 158045241, 1277, 140237407, 1141, 15507456, 141836288, 37981109991, 51385164720, 21478, 97981, 431, 21616, 0
312500, 32, 0, 1, 10.000528937, 0.000357358, 52, 59, 6, 117, 46, 58, 22, 0, 0, 0, 0, 157943170, 1302, 140146836, 1164, 15499264, 141836288, 37984456949, 51389946745, 21362, 96881, 531, 21500, 0
625000, 16, 0, 1, 10.000472813, 0.000331414, 36, 43, 6, 85, 30, 42, 11, 0, 0, 0, 0, 211908885, 1459, 181085876, 1258, 15507456, 141840384, 37983686458, 51389000044, 21072, 94700, 553, 21210, 0
625000, 16, 0, 1, 10.000482644, 0.000339124, 36, 43, 6, 85, 30, 42, 11, 0, 0, 0, 0, 211893066, 1460, 181072361, 1259, 15507456, 141840384, 37985507272, 51391341851, 20782, 93277, 423, 20899, 0
625000, 16, 0, 1, 10.000518263, 0.000366936, 36, 43, 6, 85, 30, 42, 11, 0, 0, 0, 0, 212086134, 1535, 181237429, 1324, 15507456, 141840384, 37983669920, 51388992558, 21499, 94918, 583, 21643, 0
625000, 16, 0, 1, 10.000498334, 0.000346953, 36, 43, 6, 85, 30, 42, 11, 0, 0, 0, 0, 211812009, 1536, 181003093, 1324, 15507456, 141836288, 37984038124, 51389349181, 21224, 94810, 442, 21351, 0
625000, 16, 0, 1, 10.000478499, 0.00033511, 36, 43, 6, 85, 30, 42, 11, 0, 0, 0, 0, 211903067, 1466, 181080905, 1265, 15507456, 141840384, 37809938848, 51153838130, 21369, 94918, 421, 21521, 0
625000, 16, 0, 1, 10.000481959, 0.000338184, 36, 43, 6, 85, 30, 42, 11, 0, 0, 0, 0, 211895793, 1455, 181074698, 1256, 15523840, 141856768, 37985416116, 51391251016, 20733, 93230, 614, 20860, 0
625000, 16, 0, 1, 10.000475292, 0.000330937, 36, 43, 6, 85, 30, 42, 11, 0, 0, 0, 0, 211742710, 1455, 180943875, 1255, 15523840, 141852672, 37984950994, 51390567698, 20644, 93675, 390, 20793, 0
625000, 16, 0, 1, 10.000475413, 0.000332707, 36, 43, 6, 85, 30, 42, 11, 0, 0, 0, 0, 211837133, 1460, 181024562, 1259, 15503360, 141840384, 37876913939, 51244503518, 20746, 93689, 410, 20876, 0
625000, 16, 0, 1, 10.000492858, 0.000347677, 36, 43, 6, 85, 30, 42, 11, 0, 0, 0, 0, 211889829, 1474, 181069592, 1271, 15523840, 141856768, 37984704357, 51390165812, 21030, 95024, 425, 21154, 0
625000, 16, 0, 1, 10.000477265, 0.000336473, 36, 43, 6, 85, 30, 42, 11, 0, 0, 0, 0, 212267983, 1466, 181392743, 1265, 15507456, 141836288, 37985488594, 51391294715, 20930, 95501, 409, 21066, 0
