Delay,Tasks,STasks,OS_Threads,Execution_Time_sec,Warmup_sec,cumulative,phases,objects,pending_accesses,pending_misses,stack_recycles,stack_unbinds,stolen_from_pending,stolen_from_staged,stolen_to_pending,stolen_to_staged,task_duration,task_overhead,phase_duration,phase_overhead,resident,virtual,TOT_CYC,TOT_INS,L2_TCM,L2_TCA,L3_TCM,L3_TCA,idle_rate
6250, 1600, 0, 4, 2.507437881, 0.000744355, 2863, 3002, 783, 9728, 7932, 2092, 87, 29, 1, 31, 1, 3474130, 8631, 3308268, 8218, 19550208, 176807936, 36020919176, 48706241584, 193776, 1378908, 45008, 198337, 24
6250, 1600, 0, 4, 2.507849502, 0.000720081, 2905, 3012, 783, 9101, 7352, 2131, 704, 28, 2, 29, 2, 3420658, 9075, 3295181, 8741, 19537920, 176656384, 36015540572, 48702847630, 180344, 1459415, 36082, 185786, 26
6250, 1600, 0, 4, 2.507470397, 0.000713546, 2697, 2799, 781, 8574, 6831, 1931, 605, 24, 2, 26, 2, 3674335, 9327, 3533420, 8978, 19308544, 176672768, 36015667853, 48700293805, 200926, 1355788, 38262, 204434, 25
6250, 1600, 0, 4, 2.507386724, 0.000675826, 2598, 2727, 775, 9648, 7879, 1842, 86, 20, 1, 22, 1, 3831285, 9602, 3623811, 9108, 19546112, 176672768, 36019302853, 48700129863, 211734, 1155454, 57282, 215037, 25
12500, 800, 0, 4, 2.508234796, 0.000648807, 933, 1119, 782, 3741, 2727, 161, 158, 34, 0, 33, 0, 10547184, 31971, 8756868, 26394, 19464192, 176676864, 36004760533, 48689226278, 177525, 685826, 41424, 178465, 30
12500, 800, 0, 4, 2.506960857, 0.000609377, 1797, 1946, 782, 7126, 6136, 1010, 535, 24, 1, 25, 1, 5511123, 13267, 5076192, 12201, 19484672, 176676864, 36007980150, 48692161949, 183369, 1212702, 42754, 183964, 24
12500, 800, 0, 4, 2.507390186, 0.000616691, 2083, 2205, 782, 8850, 7893, 1320, 72, 28, 1, 29, 1, 4775616, 12122, 4471678, 11433, 19173376, 176656384, 36014346264, 48702987983, 200967, 1277250, 33181, 201915, 25
12500, 800, 0, 4, 2.506684873, 0.000606739, 2057, 2204, 785, 7983, 6996, 1283, 47, 23, 0, 24, 0, 4818311, 10926, 4468155, 10142, 19460096, 176676864, 36013725353, 48700291840, 180885, 1401041, 34186, 181387, 22
12500, 800, 0, 4, 2.507122751, 0.000607495, 2108, 2292, 778, 8039, 7040, 1346, 66, 27, 1, 26, 1, 4704484, 11547, 4315516, 10605, 19435520, 176656384, 36014576969, 48703173519, 177645, 1392882, 36529, 180523, 24
12500, 800, 0, 4, 2.506498883, 0.000567035, 1982, 2188, 779, 7650, 6598, 1215, 59, 25, 2, 27, 2, 5001855, 11110, 4508515, 10038, 19423232, 176676864, 35925334412, 48575544840, 177160, 1294443, 34105, 180482, 22
12500, 800, 0, 4, 2.506973977, 0.000570632, 2157, 2402, 781, 8107, 7019, 1389, 60, 25, 2, 26, 2, 4612321, 11009, 4129593, 9935, 19189760, 176656384, 36014913119, 48703293184, 166203, 1336760, 36757, 164821, 24
12500, 800, 0, 4, 2.507298392, 0.000580613, 1947, 2080, 783, 6988, 6009, 1176, 74, 32, 0, 28, 0, 5085400, 12890, 4769111, 12031, 19415040, 176672768, 36011518628, 48699408508, 169460, 1307186, 33261, 167472, 25
12500, 800, 0, 4, 2.508064516, 0.000610215, 858, 1025, 777, 2817, 1816, 97, 78, 28, 1, 27, 1, 11486078, 34196, 9584657, 28554, 19185664, 176812032, 36005078384, 48689474653, 170606, 634104, 34740, 171341, 29
12500, 800, 0, 4, 2.507506375, 0.00055776, 1789, 1922, 778, 6470, 5502, 1024, 543, 31, 1, 29, 1, 5547422, 14649, 5154476, 13601, 19423232, 176660480, 36008619267, 48697546346, 164575, 1177253, 31832, 163923, 26
15625, 640, 0, 4, 2.505923578, 0.000575252, 1611, 1768, 620, 6043, 5211, 1014, 530, 26, 0, 25, 0, 6155852, 12589, 5573717, 11460, 18604032, 169725952, 36008484704, 48695858982, 157905, 879658, 34346, 157866, 20
15625, 640, 0, 4, 2.506247079, 0.000605814, 1614, 1808, 622, 5892, 5027, 1003, 58, 33, 2, 31, 2, 6784237, 14874, 6037057, 13241, 18665472, 169713664, 35914718934, 48562945335, 157732, 826158, 32495, 159109, 21
15625, 640, 0, 4, 2.506507789, 0.000565239, 1675, 1766, 621, 5866, 5090, 1067, 66, 29, 2, 27, 2, 5907499, 13523, 5586121, 12797, 18624512, 169725952, 36003421546, 48690089438, 168307, 860718, 29314, 168639, 22
15625, 640, 0, 4, 2.506354415, 0.00057078, 777, 969, 617, 2716, 1858, 180, 60, 34, 0, 34, 0, 12723407, 29296, 10073391, 23373, 18620416, 169730048, 36001858925, 48687443625, 166356, 581113, 39883, 168572, 23
15625, 640, 0, 4, 2.503964548, 0.000563888, 782, 999, 468, 3496, 2757, 324, 88, 182, 127, 180, 127, 12581316, 16886, 9826851, 13213, 17850368, 164106240, 35991574593, 48670560633, 172049, 539242, 49071, 172217, 13
15625, 640, 0, 4, 2.505876497, 0.000517244, 1792, 1924, 623, 6707, 5906, 1181, 57, 30, 2, 29, 2, 5541569, 11226, 5154762, 10465, 18579456, 169713664, 36007567903, 48695659861, 159810, 855980, 33653, 161877, 20
15625, 640, 0, 4, 2.506088741, 0.000601106, 1907, 2047, 623, 7323, 6495, 1298, 63, 26, 4, 25, 4, 5205656, 10810, 4829708, 10080, 18624512, 169730048, 35999453820, 48684979332, 164012, 873437, 30565, 159521, 20
15625, 640, 0, 4, 2.505706544, 0.000551153, 1551, 1641, 625, 5887, 5133, 936, 58, 45, 2, 45, 2, 6390393, 12632, 6016319, 11894, 18604032, 169725952, 36009819098, 48699060272, 162254, 812831, 39494, 164196, 19
15625, 640, 0, 4, 2.506392243, 0.000603058, 1498, 1635, 622, 5748, 4944, 887, 480, 35, 0, 34, 0, 6610434, 14687, 6048536, 13432, 18612224, 169730048, 36008284806, 48693910107, 163565, 910010, 35237, 164794, 22
15625, 640, 0, 4, 2.505769053, 0.000553539, 1650, 1810, 620, 6038, 5201, 1046, 62, 23, 2, 24, 2, 6012679, 12072, 5466096, 10982, 18628608, 169844736, 36003662798, 48692193469, 167760, 782110, 31944, 167323, 20
25000, 400, 0, 4, 2.504443704, 0.000546535, 544, 739, 387, 2238, 1605, 168, 156, 23, 1, 22, 1, 18198886, 28008, 13122455, 20429, 17432576, 161026048, 35999789073, 48688244868, 149226, 552887, 30764, 148237, 15
25000, 400, 0, 4, 2.503934043, 0.000546941, 459, 655, 383, 1721, 1080, 85, 68, 15, 1, 15, 1, 21287623, 28953, 14847438, 20285, 17428480, 161013760, 35997836685, 48687722401, 137470, 474346, 30315, 138443, 13
25000, 400, 0, 4, 2.504192226, 0.000543729, 468, 610, 381, 2188, 1631, 100, 82, 41, 0, 41, 0, 20783634, 30662, 15885620, 23429, 17383424, 161243136, 35999405767, 48688932781, 139393, 464688, 34230, 140312, 14
25000, 400, 0, 4, 2.50420782, 0.000510823, 470, 648, 382, 2344, 1736, 101, 95, 28, 1, 27, 1, 20798966, 30584, 14959077, 22060, 17395712, 161107968, 35998898021, 48687005920, 142283, 502094, 33018, 144727, 14
25000, 400, 0, 4, 2.504583091, 0.000567536, 617, 849, 382, 2498, 1824, 251, 234, 24, 2, 23, 2, 15931563, 25264, 11556456, 18279, 17408000, 161148928, 36000554197, 48689887411, 144282, 617590, 30800, 143178, 15
25000, 400, 0, 4, 2.504373102, 0.000554601, 508, 721, 386, 2513, 1856, 134, 127, 28, 2, 24, 2, 19289403, 29328, 13549815, 20664, 17489920, 161030144, 35999341250, 48687315185, 145540, 546246, 33774, 144672, 15
25000, 400, 0, 4, 2.504340512, 0.000601251, 561, 791, 384, 2307, 1631, 182, 106, 18, 0, 16, 0, 17476324, 26134, 12365597, 18589, 17453056, 160989184, 36002442988, 48691498911, 158691, 580041, 33413, 155256, 15
25000, 400, 0, 4, 2.50443507, 0.000596282, 523, 739, 383, 1992, 1339, 152, 135, 23, 0, 23, 0, 18702266, 28652, 13255739, 20304, 17440768, 161026048, 36000793590, 48689824595, 147693, 544461, 28195, 149984, 15
25000, 400, 0, 4, 2.504297101, 0.000605987, 590, 789, 386, 2398, 1762, 217, 214, 31, 0, 29, 0, 16653411, 24224, 12432915, 18209, 17424384, 160972800, 35999583045, 48688616248, 144828, 615677, 33694, 146770, 14
25000, 400, 0, 4, 2.504322463, 0.000476837, 579, 728, 380, 2362, 1765, 209, 194, 27, 0, 27, 0, 16954317, 25739, 13399382, 20288, 17162240, 160976896, 35995262623, 48683439365, 149527, 564511, 31374, 151797, 15
31250, 320, 0, 4, 2.503592538, 0.000533197, 418, 610, 305, 2069, 1503, 128, 115, 27, 1, 28, 1, 23329370, 28634, 15887851, 19562, 17039360, 158212096, 35998175325, 48686423824, 142758, 488693, 29049, 144190, 12
31250, 320, 0, 4, 2.503457057, 0.000496346, 405, 611, 306, 1866, 1327, 108, 68, 39, 1, 40, 1, 24102390, 28985, 16016720, 19284, 17031168, 158044160, 35996631704, 48686315193, 142169, 476392, 28411, 142637, 12
31250, 320, 0, 4, 2.503363105, 0.000499221, 511, 661, 302, 2408, 1909, 222, 220, 33, 2, 32, 2, 19114013, 21679, 14731381, 16701, 16986112, 158158848, 35998593043, 48687764187, 133832, 526894, 29769, 136874, 11
31250, 320, 0, 4, 2.503398114, 0.000555623, 375, 598, 302, 1814, 1237, 90, 88, 33, 2, 33, 2, 28691973, 33196, 17932584, 20824, 16957440, 158023680, 35998781332, 48688289329, 145595, 465789, 31389, 146593, 11
31250, 320, 0, 4, 2.503596663, 0.000519671, 521, 689, 304, 2620, 2103, 229, 148, 35, 1, 36, 1, 18613110, 22634, 14084918, 17149, 17035264, 158044160, 35996909638, 48685097769, 127692, 502730, 30036, 128681, 12
31250, 320, 0, 4, 2.503578412, 0.000581631, 472, 626, 307, 2300, 1786, 179, 160, 27, 0, 26, 0, 20617109, 24901, 15415042, 18634, 17047552, 158023680, 36002695884, 48689342500, 155825, 549255, 30462, 158031, 12
31250, 320, 0, 4, 2.503607054, 0.000487931, 422, 561, 303, 1962, 1447, 129, 102, 34, 2, 32, 2, 23033358, 28679, 17225356, 21451, 17014784, 158162944, 36000701378, 48690601145, 147621, 491972, 29916, 149067, 12
31250, 320, 0, 4, 2.503584563, 0.000515254, 379, 579, 307, 1625, 1057, 83, 83, 25, 2, 23, 2, 25597807, 31761, 16949267, 21001, 17063936, 158081024, 35996991560, 48685175135, 139391, 446056, 29179, 141801, 12
31250, 320, 0, 4, 2.503752165, 0.000569158, 394, 563, 308, 2089, 1571, 99, 73, 29, 2, 27, 2, 27525714, 35187, 19344995, 24722, 17022976, 158117888, 35997214557, 48687663356, 148313, 481361, 28418, 149891, 12
31250, 320, 0, 4, 2.503614222, 0.000586733, 370, 599, 304, 1991, 1408, 82, 68, 31, 0, 26, 0, 26220543, 32168, 16201344, 19948, 17014784, 158027776, 35997378671, 48685537048, 145839, 475822, 30965, 147715, 12
62500, 160, 0, 4, 2.501933024, 0.000512606, 250, 438, 142, 1534, 1156, 120, 112, 38, 1, 37, 1, 38335195, 22608, 21388888, 12675, 16232448, 154320896, 35995007431, 48686091640, 128463, 404083, 27596, 128412, 6
62500, 160, 0, 4, 2.502006133, 0.000503546, 453, 585, 146, 2150, 1822, 312, 191, 33, 2, 32, 2, 21583914, 12635, 16619682, 9838, 16027648, 152166400, 35998713822, 48688745686, 143764, 464703, 30679, 141508, 5
62500, 160, 0, 4, 2.501991364, 0.00054529, 326, 505, 142, 1870, 1492, 197, 195, 26, 0, 27, 0, 29652738, 17648, 19160276, 11419, 16211968, 152141824, 35997081520, 48687010870, 135082, 426405, 30031, 132199, 6
62500, 160, 0, 4, 2.502497992, 0.000487607, 244, 425, 146, 1532, 1152, 110, 73, 24, 1, 25, 1, 39220933, 30659, 22589885, 17715, 16035840, 152162304, 35996080486, 48687522894, 129267, 382553, 25397, 130503, 7
62500, 160, 0, 4, 2.501912481, 0.000512843, 305, 441, 145, 1798, 1444, 175, 166, 32, 0, 31, 0, 31636543, 17703, 21806405, 12184, 16211968, 152141824, 36001262428, 48691056498, 134770, 429458, 31074, 134610, 5
62500, 160, 0, 4, 2.501824108, 0.000581003, 208, 414, 142, 1419, 1015, 79, 75, 32, 1, 30, 1, 46124730, 24033, 23278069, 12045, 16248832, 152125440, 35998246647, 48689311911, 134373, 411929, 29343, 132059, 5
62500, 160, 0, 4, 2.501866087, 0.000516686, 216, 375, 147, 1241, 884, 80, 54, 21, 1, 22, 1, 44155151, 24718, 25522199, 14483, 16052224, 152182784, 35995259255, 48684590166, 135953, 414675, 29032, 137211, 5
62500, 160, 0, 4, 2.501747184, 0.000514841, 227, 379, 147, 1324, 967, 92, 84, 24, 0, 23, 0, 42287701, 21017, 25524095, 12706, 16199680, 154243072, 35999153062, 48688813758, 133543, 396232, 28088, 135389, 5
62500, 160, 0, 4, 2.50182414, 0.000663027, 270, 348, 142, 1564, 1284, 142, 86, 23, 1, 24, 1, 35562152, 16568, 27280618, 12749, 16261120, 152129536, 35997860603, 48689422138, 133970, 389062, 26605, 133647, 4
62500, 160, 0, 4, 2.501915174, 0.000490211, 448, 586, 144, 2129, 1786, 316, 303, 25, 1, 26, 1, 21805489, 12373, 16553372, 9403, 16248832, 152260608, 35995850083, 48686344383, 118298, 397607, 27098, 123784, 5
78125, 128, 0, 4, 2.501493155, 0.000521729, 185, 311, 114, 1237, 924, 82, 71, 24, 2, 24, 2, 57269913, 22738, 33905391, 13673, 16064512, 150982656, 35998733989, 48688933475, 131954, 387765, 28352, 133570, 4
78125, 128, 0, 4, 2.501727414, 0.000508725, 317, 531, 112, 1836, 1456, 220, 217, 24, 1, 23, 1, 30472149, 15315, 18183226, 9136, 16093184, 150999040, 35996402784, 48685969928, 134026, 424870, 28830, 135879, 5
78125, 128, 0, 4, 2.501720244, 0.000532271, 234, 423, 110, 1787, 1422, 134, 117, 31, 1, 27, 1, 40533250, 20292, 22661771, 11218, 16064512, 150982656, 35996538287, 48688475731, 138954, 424451, 26341, 140208, 5
78125, 128, 0, 4, 2.501720265, 0.00053646, 196, 390, 115, 1310, 949, 97, 76, 27, 3, 28, 3, 48566336, 24379, 24583057, 12420, 16072704, 151003136, 35994223914, 48682863804, 130487, 376605, 28755, 129909, 5
78125, 128, 0, 4, 2.501374509, 0.000501694, 236, 356, 90, 1643, 1399, 160, 113, 68, 23, 71, 23, 40505980, 14460, 26786346, 9608, 15990784, 150208512, 35996930019, 48685938637, 130478, 403391, 30098, 130367, 3
78125, 128, 0, 4, 2.501542337, 0.000504914, 174, 326, 113, 1034, 719, 71, 55, 27, 1, 28, 1, 53847506, 23832, 29128179, 12949, 16076800, 150982656, 35997419176, 48690473512, 125057, 378856, 25966, 122739, 4
78125, 128, 0, 4, 2.501686332, 0.000482653, 200, 361, 112, 1610, 1274, 101, 96, 26, 1, 24, 1, 46803644, 23340, 26655448, 12894, 16035840, 151003136, 35999105214, 48689772765, 137792, 409545, 25736, 138180, 4
78125, 128, 0, 4, 2.501623685, 0.000486341, 281, 431, 115, 1509, 1178, 177, 176, 25, 2, 24, 2, 34232952, 15902, 22236189, 10380, 16134144, 151040000, 35997310482, 48688400398, 126597, 391502, 29831, 127288, 4
78125, 128, 0, 4, 2.501612605, 0.000475557, 234, 402, 109, 1541, 1217, 135, 127, 36, 1, 36, 1, 40141470, 19321, 23988043, 11381, 16048128, 150986752, 35994936294, 48684978180, 124036, 384686, 29592, 124055, 4
78125, 128, 0, 4, 2.501584399, 0.000517101, 232, 396, 113, 1559, 1234, 131, 130, 32, 1, 32, 1, 41181698, 18230, 24130773, 10735, 16039936, 150982656, 35917462757, 48573558358, 134109, 396203, 30790, 135491, 4
125000, 80, 0, 4, 2.501120732, 0.000567278, 174, 282, 66, 1362, 1146, 119, 85, 39, 0, 40, 0, 54160022, 13434, 33441207, 8351, 15790080, 149217280, 35996442121, 48686650656, 130685, 360900, 29258, 131683, 2
125000, 80, 0, 4, 2.501060148, 0.000513403, 230, 366, 56, 1464, 1212, 184, 178, 34, 2, 33, 2, 41693905, 9973, 26292562, 6329, 15818752, 149192704, 35995283538, 48685833896, 130594, 404794, 27464, 130222, 2
125000, 80, 0, 4, 2.50116907, 0.000476028, 157, 281, 66, 1164, 920, 102, 103, 24, 1, 22, 1, 59071162, 17272, 33500123, 9753, 15867904, 149213184, 35983353947, 48669097644, 131043, 379786, 27122, 126560, 2
125000, 80, 0, 4, 2.501105013, 0.00052503, 370, 599, 66, 2380, 2045, 312, 58, 26, 2, 27, 2, 26285695, 6698, 16225234, 4147, 15855616, 149192704, 35998161572, 48689634085, 132095, 395205, 27976, 132807, 2
125000, 80, 0, 4, 2.501134478, 0.000486201, 125, 291, 66, 1065, 772, 73, 60, 15, 1, 14, 1, 73835040, 20606, 32468244, 9118, 15876096, 149483520, 35994583055, 48686199112, 119985, 354015, 25646, 120655, 2
125000, 80, 0, 4, 2.501109785, 0.000506427, 240, 384, 63, 1600, 1308, 190, 176, 31, 2, 30, 2, 39831978, 10211, 24710075, 6466, 15785984, 149233664, 35995794151, 48685016232, 134951, 386636, 33175, 131559, 2
125000, 80, 0, 4, 2.501217223, 0.000605435, 305, 574, 65, 2283, 1896, 250, 48, 20, 1, 20, 1, 31997166, 8273, 17039608, 4484, 15785984, 149233664, 35975121133, 48657277113, 128563, 379743, 24899, 130191, 2
125000, 80, 0, 4, 2.501105044, 0.000458045, 310, 483, 61, 1841, 1561, 261, 248, 34, 1, 32, 1, 31143744, 8366, 20052354, 5405, 15847424, 149229568, 35997709204, 48689011580, 126605, 379908, 26772, 127578, 2
125000, 80, 0, 4, 2.500997476, 0.000490778, 138, 278, 56, 1321, 990, 92, 76, 29, 0, 28, 0, 67732352, 15150, 34333384, 7779, 15843328, 149217280, 35997110013, 48688194256, 122195, 347138, 29129, 125339, 2
125000, 80, 0, 4, 2.500979744, 0.000498004, 228, 397, 63, 1669, 1397, 176, 135, 34, 0, 34, 0, 41680301, 8774, 24120160, 5118, 15876096, 149233664, 35997389101, 48688258112, 132439, 382718, 27335, 133918, 2
156250, 64, 0, 4, 2.50091009, 0.000501958, 287, 469, 47, 1775, 1499, 251, 246, 31, 1, 30, 1, 33543807, 6006, 20499076, 3686, 15818752, 149086208, 35998640276, 48689817812, 135982, 401214, 27310, 136247, 1
156250, 64, 0, 4, 2.50097935, 0.000516425, 201, 348, 52, 1441, 1201, 159, 144, 32, 1, 35, 1, 47330657, 9315, 27157068, 5417, 15687680, 148627456, 35994406784, 48686330294, 124473, 377269, 25901, 123875, 2
156250, 64, 0, 4, 2.500944692, 0.000491319, 116, 257, 46, 967, 722, 83, 76, 34, 1, 34, 1, 77987800, 15935, 36432293, 7432, 15839232, 148774912, 35989853557, 48679163836, 129065, 393015, 28969, 129576, 2
156250, 64, 0, 4, 2.500946053, 0.000461158, 234, 389, 47, 1599, 1352, 201, 186, 20, 1, 21, 1, 40511397, 8547, 24072117, 5147, 15798272, 148639744, 35942824844, 48609909878, 130777, 383018, 27459, 130410, 2
156250, 64, 0, 4, 2.500917645, 0.000453771, 257, 395, 44, 1601, 1359, 223, 220, 24, 2, 24, 2, 37324796, 6911, 24366094, 4566, 15753216, 148721664, 35997863656, 48689082395, 137146, 387776, 29673, 135297, 1
156250, 64, 0, 4, 2.500976266, 0.000497577, 126, 219, 52, 867, 656, 86, 76, 26, 0, 25, 0, 73927279, 14838, 42833501, 8608, 15765504, 148643840, 35994490226, 48685095191, 114737, 345953, 27776, 115970, 2
156250, 64, 0, 4, 2.500660275, 0.000510814, 121, 302, 31, 1216, 930, 102, 99, 44, 14, 44, 14, 75533655, 6510, 31353700, 2761, 15720448, 148602880, 35995389665, 48687281910, 127247, 372720, 28554, 130357, 0
156250, 64, 0, 4, 2.500976019, 0.000518656, 139, 304, 49, 1436, 1167, 101, 74, 28, 1, 29, 1, 65672492, 13134, 30809764, 6494, 15806464, 148725760, 35993847202, 48683325763, 131736, 399882, 29999, 130470, 2
156250, 64, 0, 4, 2.50106695, 0.00052465, 141, 313, 47, 1338, 1062, 106, 95, 20, 1, 23, 1, 65996710, 14888, 30290363, 6880, 15802368, 148774912, 35987459182, 48672714320, 140548, 391484, 30390, 143856, 2
156250, 64, 0, 4, 2.500936645, 0.000539305, 304, 523, 50, 1844, 1515, 263, 48, 17, 2, 18, 2, 31821019, 5567, 18616826, 3263, 15822848, 148639744, 35995264195, 48686583131, 135279, 396607, 28532, 138243, 1
312500, 32, 0, 4, 2.500649674, 0.000536789, 82, 266, 20, 1003, 729, 75, 52, 19, 1, 18, 1, 107088151, 8293, 35067690, 2865, 15646720, 147496960, 35997699547, 48688579862, 129512, 351992, 26487, 130541, 0
312500, 32, 0, 4, 2.500649184, 0.000484605, 125, 317, 14, 1471, 1207, 125, 114, 28, 1, 28, 1, 73750892, 6979, 29899118, 2867, 15630336, 147443712, 35992898728, 48683509395, 131782, 362605, 26716, 131762, 0
312500, 32, 0, 4, 2.500721679, 0.00053223, 106, 336, 14, 1315, 990, 111, 101, 28, 1, 30, 1, 88289186, 9467, 28183347, 3084, 15609856, 147390464, 35994357521, 48684826254, 124170, 365106, 26928, 125092, 1
312500, 32, 0, 4, 2.500643233, 0.000530824, 87, 312, 17, 1219, 941, 79, 57, 27, 2, 27, 2, 103773350, 8259, 30465853, 2462, 15663104, 147718144, 35998419888, 48689476266, 128207, 369399, 28776, 132039, 0
312500, 32, 0, 4, 2.500652948, 0.000481903, 136, 307, 17, 1280, 1041, 130, 126, 29, 1, 31, 1, 68365019, 6520, 31094442, 3005, 15601664, 147443712, 35992853218, 48683741340, 121978, 347829, 26500, 123536, 0
312500, 32, 0, 4, 2.500639929, 0.000480428, 127, 305, 17, 1326, 1084, 121, 112, 37, 1, 35, 1, 73418146, 6772, 30628985, 3019, 15605760, 147750912, 35993175589, 48684007814, 128812, 353012, 25874, 130591, 0
312500, 32, 0, 4, 2.500624099, 0.000542923, 85, 287, 18, 987, 712, 79, 67, 22, 2, 24, 2, 104923720, 7365, 33225979, 2360, 15699968, 147464192, 35998945733, 48691002905, 126389, 361917, 27365, 131217, 0
312500, 32, 0, 4, 2.500941282, 0.000486919, 170, 333, 19, 1417, 1176, 164, 104, 31, 2, 28, 2, 55344593, 10267, 28301245, 5391, 15556608, 147443712, 36000213345, 48690665783, 131421, 368122, 31408, 133583, 1
312500, 32, 0, 4, 2.500544275, 0.000428174, 85, 184, 9, 922, 758, 79, 70, 31, 9, 31, 9, 104851227, 7283, 49804505, 3551, 15577088, 147222528, 35996485107, 48688348677, 126933, 343637, 27644, 129096, 0
312500, 32, 0, 4, 2.500666606, 0.000497257, 78, 185, 19, 986, 811, 69, 61, 27, 0, 28, 0, 113236614, 10733, 49088286, 4802, 15613952, 147484672, 35994105913, 48683718858, 128598, 349898, 28459, 128191, 1
625000, 16, 0, 4, 2.500586377, 0.00052473, 65, 241, 4, 989, 793, 71, 55, 29, 0, 30, 0, 129427104, 8911, 38183579, 2699, 15577088, 147017728, 35993657443, 48685456420, 127948, 357228, 26680, 129703, 0
625000, 16, 0, 4, 2.500566129, 0.000514049, 64, 188, 8, 848, 664, 67, 60, 26, 1, 25, 1, 136371789, 7362, 47861529, 2709, 15560704, 146964480, 35993333704, 48685238289, 125461, 341067, 25641, 124484, 0
625000, 16, 0, 4, 2.500598795, 0.000524309, 63, 169, 8, 929, 783, 68, 57, 38, 2, 39, 2, 136568850, 7571, 54777746, 3073, 15593472, 147075072, 35993158499, 48684663365, 126658, 349769, 25334, 126772, 0
625000, 16, 0, 4, 2.500558031, 0.00046443, 68, 171, 0, 920, 767, 76, 79, 29, 2, 30, 2, 122819871, 7940, 50757430, 3421, 15486976, 146817024, 35994311267, 48685918815, 127239, 364629, 27174, 124616, 0
625000, 16, 0, 4, 2.500558088, 0.000499977, 66, 218, 2, 897, 682, 76, 70, 28, 2, 28, 2, 134674623, 7250, 42772417, 2405, 15515648, 147128320, 35993566697, 48683922409, 128780, 351834, 26405, 125960, 0
625000, 16, 0, 4, 2.50054208, 0.000469483, 67, 270, 0, 1046, 784, 77, 76, 27, 1, 29, 1, 127945099, 8143, 35139936, 2264, 15544320, 146964480, 35993351785, 48685519737, 119416, 361635, 27661, 124549, 0
625000, 16, 0, 4, 2.500617782, 0.000566099, 64, 198, 6, 954, 789, 71, 63, 36, 1, 36, 1, 131335940, 8177, 47082744, 2993, 15540224, 147038208, 35993556191, 48684177841, 121467, 352736, 26302, 128417, 0
625000, 16, 0, 4, 2.500498277, 0.000434375, 64, 227, 2, 954, 740, 73, 64, 27, 2, 29, 2, 136711106, 7100, 41239476, 2251, 15495168, 146853888, 35992817931, 48683317435, 118578, 336475, 26728, 124249, 0
625000, 16, 0, 4, 2.500563783, 0.000513523, 66, 217, 5, 773, 567, 73, 61, 27, 2, 28, 2, 131059258, 7041, 42205762, 2362, 15572992, 147054592, 35991832598, 48682744711, 124235, 373800, 27840, 124727, 0
625000, 16, 0, 4, 2.500563464, 0.00049682, 64, 251, 0, 1064, 821, 78, 74, 31, 1, 31, 1, 132938663, 7900, 37624242, 2271, 15560704, 146837504, 35996308546, 48686775649, 124683, 352597, 24622, 129649, 0
