Delay,Tasks,STasks,OS_Threads,Execution_Time_sec,Warmup_sec,cumulative,phases,objects,pending_accesses,pending_misses,stack_recycles,stack_unbinds,stolen_from_pending,stolen_from_staged,stolen_to_pending,stolen_to_staged,task_duration,task_overhead,phase_duration,phase_overhead,resident,virtual,TOT_CYC,TOT_INS,L2_TCM,L2_TCA,L3_TCM,L3_TCA,idle_rate
6250, 1600, 0, 2, 5.004490064, 0.00076525, 1642, 1659, 375, 3681, 2027, 1273, 125, 6, 0, 6, 0, 6034092, 4277, 5965370, 4228, 17313792, 156663808, 37952227830, 51331459285, 102969, 364173, 24112, 104298, 7
6250, 1600, 0, 2, 5.003818431, 0.000706949, 1643, 1705, 380, 3755, 2057, 1284, 79, 3, 0, 3, 0, 6015919, 3538, 5815765, 3445, 17367040, 156545024, 37735769810, 51034740002, 94330, 344156, 21630, 93645, 5
6250, 1600, 0, 2, 5.00409365, 0.000634524, 1628, 1694, 373, 3691, 1987, 1276, 120, 7, 0, 6, 0, 6068283, 3973, 5847234, 3857, 17281024, 156798976, 37934797127, 51306570696, 95072, 345172, 23319, 95556, 6
6250, 1600, 0, 2, 5.00446638, 0.000682096, 1644, 1668, 370, 3723, 2067, 1293, 118, 4, 0, 4, 0, 6005231, 4334, 5937157, 4315, 17321984, 156930048, 37826637608, 51161624820, 99808, 355362, 22948, 98902, 7
12500, 800, 0, 2, 5.004237597, 0.000577017, 826, 890, 375, 1811, 918, 466, 63, 2, 0, 2, 0, 11856455, 8608, 11090696, 8065, 17235968, 156659712, 37961406778, 51346956863, 79090, 308097, 20576, 77653, 7
12500, 800, 0, 2, 5.003688342, 0.000517084, 834, 855, 375, 2009, 1139, 473, 65, 2, 0, 2, 0, 11768544, 7298, 11444326, 7112, 17207296, 156524544, 37917626474, 51284685886, 75482, 302005, 18446, 75131, 6
12500, 800, 0, 2, 5.003890323, 0.000582371, 840, 857, 371, 1872, 1015, 465, 67, 4, 0, 5, 0, 11744422, 7587, 11474136, 7388, 17223680, 156676096, 37464447534, 50672006260, 84422, 327529, 20921, 85007, 6
12500, 800, 0, 2, 5.003981516, 0.000579293, 828, 856, 367, 2049, 1179, 481, 82, 3, 0, 3, 0, 11868563, 7953, 11539270, 7731, 17199104, 156930048, 37953455274, 51337282478, 79176, 298907, 18822, 79091, 6
12500, 800, 0, 2, 5.003611229, 0.00055099, 860, 944, 367, 2270, 1336, 510, 83, 2, 0, 2, 0, 11403242, 6736, 10369874, 6135, 17240064, 157081600, 37877452979, 51233969448, 77887, 305217, 18217, 77647, 5
12500, 800, 0, 2, 5.003557771, 0.000530198, 854, 875, 372, 1852, 997, 490, 85, 7, 0, 7, 0, 11593360, 6701, 11304315, 6536, 17219584, 156930048, 37911911431, 51276134431, 74752, 301740, 19305, 77334, 5
12500, 800, 0, 2, 5.003030262, 0.000495766, 913, 988, 369, 2478, 1560, 551, 79, 1, 0, 1, 0, 10786980, 5167, 9956409, 4762, 17207296, 156545024, 37744240260, 51053761895, 74159, 298163, 17625, 75776, 4
12500, 800, 0, 2, 5.003535432, 0.000730363, 873, 897, 371, 2173, 1311, 523, 64, 4, 0, 4, 0, 11262666, 6112, 11026221, 6028, 17231872, 156659712, 37944707603, 51323912148, 77401, 286924, 18717, 77378, 5
12500, 800, 0, 2, 5.004260636, 0.00059669, 828, 846, 376, 2054, 1198, 460, 84, 5, 0, 5, 0, 11944398, 8404, 11678476, 8209, 17190912, 156663808, 37897051603, 51253482868, 83223, 326121, 21891, 84020, 7
12500, 800, 0, 2, 5.003274739, 0.000491214, 861, 882, 368, 2140, 1290, 514, 76, 8, 0, 8, 0, 11405236, 6038, 11187635, 5922, 17223680, 156811264, 37916513295, 51284132018, 71628, 271090, 17352, 70713, 5
15625, 640, 0, 2, 5.00328057, 0.000484524, 743, 763, 371, 1851, 1145, 386, 78, 2, 0, 2, 0, 14692366, 7949, 14331260, 7749, 17199104, 156950528, 37937699138, 51315753856, 73779, 282975, 16586, 73423, 5
15625, 640, 0, 2, 5.003008005, 0.000523334, 735, 769, 372, 2002, 1293, 375, 74, 1, 0, 1, 0, 13359953, 6485, 12762072, 6190, 17190912, 156794880, 37961608629, 51349715737, 72037, 281519, 16276, 71644, 4
15625, 640, 0, 2, 5.004161569, 0.000618803, 714, 740, 375, 1985, 1286, 334, 71, 5, 0, 5, 0, 13788694, 9389, 13309419, 9053, 17186816, 156798976, 37912602313, 51277517442, 77923, 308358, 18616, 77056, 6
15625, 640, 0, 2, 5.003682253, 0.000516009, 688, 708, 376, 1858, 1159, 330, 73, 1, 0, 1, 0, 14237357, 8780, 13919656, 8571, 17149952, 156680192, 37926655608, 51297118845, 71042, 291717, 17907, 71867, 6
15625, 640, 0, 2, 5.004133543, 0.00056853, 675, 687, 373, 1741, 1048, 308, 77, 6, 0, 6, 0, 14599737, 10090, 14347304, 9903, 17256448, 158781440, 37905713755, 51266146854, 73316, 304032, 19314, 75202, 6
15625, 640, 0, 2, 5.00381408, 0.000503387, 680, 697, 377, 1735, 1044, 313, 78, 6, 0, 6, 0, 14548969, 9307, 14156475, 9049, 17207296, 156540928, 37950750011, 51332426446, 75848, 307391, 18824, 76406, 6
15625, 640, 0, 2, 5.003329019, 0.0004584, 729, 755, 372, 1896, 1201, 370, 70, 4, 0, 4, 0, 13419645, 7369, 13050307, 7184, 17252352, 156680192, 37909959265, 51274282524, 69802, 274934, 18836, 69204, 5
15625, 640, 0, 2, 5.003884071, 0.000581564, 692, 708, 371, 1850, 1160, 333, 85, 3, 0, 3, 0, 14268034, 9104, 13928956, 8890, 17219584, 156811264, 37942357885, 51320644623, 73329, 299729, 18484, 77187, 6
15625, 640, 0, 2, 5.003629825, 0.000486926, 725, 777, 372, 1830, 1098, 378, 80, 5, 0, 5, 0, 13517612, 8283, 12692131, 7803, 17223680, 156676096, 37851210634, 51194566261, 70359, 288216, 16985, 69506, 6
15625, 640, 0, 2, 5.004060945, 0.000617601, 690, 717, 369, 1967, 1260, 333, 55, 4, 0, 4, 0, 14174944, 9668, 13764369, 9399, 17240064, 156676096, 37906532614, 51268842130, 77527, 322046, 18529, 76981, 6
25000, 400, 0, 2, 5.0030098, 0.000497228, 480, 509, 376, 1435, 971, 115, 46, 4, 0, 4, 0, 20207123, 9916, 19194833, 9396, 17174528, 156815360, 37903018299, 51265620288, 71326, 270599, 15598, 72273, 4
25000, 400, 0, 2, 5.002965577, 0.000482261, 472, 500, 368, 1447, 981, 118, 50, 5, 0, 5, 0, 20544664, 10068, 19537585, 9552, 17141760, 156794880, 37938531783, 51317025149, 65695, 262880, 15878, 66845, 4
25000, 400, 0, 2, 5.002866201, 0.000500333, 491, 508, 375, 1240, 782, 118, 58, 4, 0, 4, 0, 20042742, 9076, 19342235, 8749, 17166336, 156811264, 37930403155, 51305883689, 64372, 270397, 16585, 68189, 4
25000, 400, 0, 2, 5.001447001, 0.000456664, 573, 609, 368, 1575, 1110, 218, 49, 3, 0, 3, 0, 16962918, 3035, 16110661, 2892, 17178624, 156663808, 37962698510, 51352297525, 63998, 219254, 16027, 62583, 1
25000, 400, 0, 2, 5.003883407, 0.000467865, 428, 443, 370, 1234, 785, 72, 49, 6, 0, 6, 0, 25359226, 16747, 24457839, 16124, 17186816, 156930048, 37924568686, 51295460725, 68977, 283870, 17772, 69927, 6
25000, 400, 0, 2, 5.003039381, 0.000496258, 455, 473, 373, 1348, 892, 87, 52, 4, 0, 4, 0, 21628377, 10532, 20772421, 10102, 17162240, 158765056, 37904321847, 51267556293, 64790, 262533, 15466, 65923, 4
25000, 400, 0, 2, 5.002968297, 0.000493775, 479, 502, 374, 1423, 962, 116, 50, 6, 0, 6, 0, 20249511, 9641, 19496686, 9380, 17166336, 156811264, 37947801976, 51330398890, 66930, 256573, 15907, 67188, 4
25000, 400, 0, 2, 5.00316636, 0.000491776, 447, 461, 369, 1037, 583, 90, 46, 2, 0, 2, 0, 21630624, 11587, 20731249, 11195, 17199104, 156798976, 37893067542, 51251265406, 61546, 259616, 15776, 59713, 5
25000, 400, 0, 2, 5.003410396, 0.000460651, 439, 510, 374, 1364, 862, 92, 52, 6, 0, 6, 0, 22122236, 12981, 19181142, 11238, 17137664, 156794880, 37938256587, 51316119825, 67628, 275269, 16650, 66603, 5
25000, 400, 0, 2, 5.003166448, 0.000480212, 441, 462, 379, 1247, 795, 80, 44, 3, 0, 3, 0, 22004715, 11727, 21163785, 11251, 17178624, 156794880, 37619607118, 50880673112, 69634, 275050, 15174, 69034, 5
31250, 320, 0, 2, 5.002434824, 0.000477196, 411, 446, 293, 1157, 762, 125, 51, 2, 0, 2, 0, 23852742, 8987, 22005756, 8251, 16773120, 153862144, 37896444427, 51256741235, 62029, 249924, 14835, 65197, 3
31250, 320, 0, 2, 5.002663673, 0.000412438, 371, 388, 293, 905, 536, 94, 54, 6, 0, 5, 0, 26029810, 11551, 24738040, 11006, 16756736, 153866240, 37921535091, 51292543751, 62959, 251340, 16141, 64365, 4
31250, 320, 0, 2, 5.002228029, 0.00047692, 396, 415, 297, 1316, 950, 102, 44, 6, 0, 6, 0, 24550405, 8372, 23234272, 8004, 16785408, 153726976, 37912500739, 51279442557, 71912, 252701, 16254, 72825, 3
31250, 320, 0, 2, 5.002859127, 0.00046049, 354, 383, 290, 919, 532, 82, 57, 2, 0, 2, 0, 27188250, 12947, 25449891, 12203, 16736256, 153862144, 37908063593, 51278019383, 64471, 248867, 16057, 62014, 4
31250, 320, 0, 2, 5.002249892, 0.000497053, 419, 441, 294, 1190, 805, 122, 51, 4, 0, 4, 0, 23329857, 7752, 22088375, 7312, 16793600, 153862144, 37928372484, 51302939791, 61068, 236784, 15292, 62446, 3
31250, 320, 0, 2, 5.003220242, 0.000503805, 352, 365, 293, 1069, 699, 68, 44, 7, 0, 7, 0, 27879703, 14463, 26830781, 13894, 16781312, 153849856, 37871965905, 51225245444, 64741, 257673, 16461, 66303, 5
31250, 320, 0, 2, 5.002231772, 0.000530899, 393, 414, 293, 1268, 887, 118, 37, 9, 0, 9, 0, 24591368, 8106, 23600826, 7888, 16797696, 153591808, 37952491712, 51337189878, 67581, 242057, 16724, 67865, 3
31250, 320, 0, 2, 5.00253022, 0.000486551, 370, 397, 297, 975, 593, 101, 53, 4, 0, 4, 0, 26021809, 10619, 24608337, 10110, 16785408, 153980928, 37905702523, 51268714594, 65922, 253592, 16113, 64615, 4
31250, 320, 0, 2, 5.002374868, 0.000502469, 410, 425, 293, 1118, 744, 124, 39, 8, 0, 9, 0, 23679216, 8648, 22917170, 8304, 16805888, 153726976, 37979765943, 51377678297, 67800, 253001, 15621, 70424, 3
31250, 320, 0, 2, 5.002411234, 0.000467908, 390, 421, 290, 1123, 727, 125, 69, 6, 0, 6, 0, 24613167, 9504, 22706923, 8777, 16769024, 153862144, 37936712170, 51314785367, 60168, 227988, 15304, 58892, 3
62500, 160, 0, 2, 5.001514262, 0.000438887, 186, 215, 135, 435, 209, 79, 36, 2, 0, 2, 0, 49811832, 11027, 44277257, 9944, 16023552, 147902464, 37944898328, 51326616815, 60951, 200557, 15172, 61755, 2
62500, 160, 0, 2, 5.001768245, 0.000464873, 194, 247, 136, 657, 404, 73, 50, 3, 0, 3, 0, 49578524, 12450, 38328236, 9778, 15966208, 147902464, 37965074892, 51356944965, 57685, 208047, 16334, 60701, 2
62500, 160, 0, 2, 5.001364152, 0.000426369, 193, 220, 132, 731, 508, 85, 47, 5, 0, 5, 0, 48362266, 8812, 43695951, 8151, 15978496, 147853312, 37886172369, 51242406564, 57237, 204812, 15167, 57056, 1
62500, 160, 0, 2, 5.001545735, 0.000426551, 209, 228, 133, 860, 638, 106, 65, 7, 0, 7, 0, 44619883, 10011, 40121974, 9127, 15949824, 147849216, 37927821580, 51303137580, 55784, 200999, 15149, 53999, 2
62500, 160, 0, 2, 5.001418891, 0.000469138, 236, 261, 129, 957, 732, 120, 80, 6, 0, 7, 0, 40517658, 7296, 36377238, 6628, 15933440, 147849216, 37901676632, 51264668058, 59817, 217271, 14783, 59293, 1
62500, 160, 0, 2, 5.001342331, 0.000467315, 226, 296, 131, 685, 415, 101, 68, 3, 0, 3, 0, 42287610, 7265, 32089661, 5490, 15945728, 147865600, 37913454513, 51281990394, 58409, 215837, 14842, 59716, 1
62500, 160, 0, 2, 5.001283499, 0.000428256, 230, 254, 132, 920, 690, 117, 74, 4, 0, 4, 0, 40847992, 6787, 36643079, 6148, 15941632, 149950464, 37914821356, 51283795692, 59712, 205424, 13774, 59448, 1
62500, 160, 0, 2, 5.001507472, 0.000470931, 212, 235, 135, 912, 687, 92, 73, 2, 0, 2, 0, 45574656, 8854, 40738284, 8001, 15962112, 150106112, 37929325542, 51305807106, 56394, 208856, 13253, 54805, 2
62500, 160, 0, 2, 5.001721029, 0.000482569, 213, 238, 135, 550, 331, 93, 61, 3, 0, 3, 0, 45481114, 10660, 40821196, 9536, 15974400, 147890176, 37376379098, 50559653384, 59211, 205407, 16101, 63827, 2
62500, 160, 0, 2, 5.001486295, 0.000506441, 211, 229, 136, 507, 289, 75, 71, 6, 0, 6, 0, 44300610, 8757, 40518945, 8064, 15929344, 147988480, 37897927809, 51259045338, 57489, 212467, 14655, 56105, 1
78125, 128, 0, 2, 5.001146561, 0.00043251, 181, 201, 92, 790, 603, 94, 66, 5, 0, 5, 0, 51853195, 7027, 46522500, 6253, 15814656, 147079168, 37934410886, 51312123578, 55822, 197215, 14887, 56984, 1
78125, 128, 0, 2, 5.001170943, 0.000443256, 184, 235, 102, 613, 394, 84, 49, 3, 0, 3, 0, 52183040, 7019, 41356716, 5538, 15757312, 146534400, 37935058090, 51314141393, 53618, 186556, 14523, 57371, 1
78125, 128, 0, 2, 5.00123155, 0.000433872, 158, 169, 95, 482, 302, 77, 56, 10, 0, 10, 0, 58007323, 9356, 53641220, 8729, 15822848, 146956288, 37915839030, 51285396564, 62148, 199973, 14494, 59889, 1
78125, 128, 0, 2, 5.001296864, 0.000469998, 171, 188, 105, 503, 318, 71, 57, 9, 0, 11, 0, 55016766, 8595, 50293114, 7755, 15802368, 148824064, 37911609684, 51280516273, 52637, 190557, 14003, 54484, 1
78125, 128, 0, 2, 5.001184117, 0.000498224, 185, 214, 109, 517, 313, 99, 67, 4, 0, 4, 0, 50284442, 7086, 42915326, 6082, 15810560, 146669568, 37927442225, 51302538660, 59317, 201389, 14836, 59119, 1
78125, 128, 0, 2, 5.001283571, 0.000417303, 171, 189, 104, 724, 547, 75, 75, 3, 0, 3, 0, 56005236, 8819, 50348246, 7994, 15745024, 146673664, 37901414414, 51264915471, 54875, 202028, 13790, 57392, 1
78125, 128, 0, 2, 5.001283686, 0.000448928, 174, 193, 104, 440, 252, 86, 68, 1, 0, 1, 0, 55368791, 8647, 50082363, 7745, 15761408, 148905984, 37953164677, 51339718065, 51028, 187343, 13939, 55249, 1
78125, 128, 0, 2, 5.001274775, 0.000488596, 156, 177, 102, 437, 251, 66, 56, 6, 0, 5, 0, 61830630, 9112, 54397484, 7901, 15761408, 146722816, 37688649488, 50975905559, 54129, 185622, 15340, 57476, 1
78125, 128, 0, 2, 5.001056734, 0.000402592, 195, 235, 98, 867, 662, 114, 69, 5, 0, 5, 0, 49595067, 5970, 41193072, 4992, 15785984, 148905984, 37942611843, 51325509977, 49824, 179465, 13844, 53584, 1
78125, 128, 0, 2, 5.001190408, 0.000486244, 178, 199, 97, 470, 279, 80, 68, 5, 0, 5, 0, 53599534, 7305, 47930598, 6531, 15765504, 146808832, 37900554642, 51263413478, 56554, 203497, 14893, 57423, 1
125000, 80, 0, 2, 5.000767847, 0.000486644, 108, 126, 55, 524, 391, 46, 45, 7, 0, 8, 0, 84384846, 4602, 71124429, 3871, 15581184, 145207296, 37895169431, 51256782677, 54068, 181659, 13646, 54662, 0
125000, 80, 0, 2, 5.000703366, 0.00052279, 170, 192, 58, 645, 505, 126, 43, 3, 0, 3, 0, 55070869, 1864, 49102639, 1657, 15560704, 147005440, 37390210190, 50580982279, 53391, 179863, 13616, 53944, 0
125000, 80, 0, 2, 5.000838873, 0.000530232, 142, 174, 54, 755, 596, 89, 60, 6, 0, 6, 0, 65988409, 3617, 52169263, 3027, 15548416, 145051648, 37939386615, 51320653172, 56334, 183527, 13441, 57402, 0
125000, 80, 0, 2, 5.0008951, 0.000424234, 107, 140, 52, 667, 525, 62, 52, 8, 0, 8, 0, 85908556, 7698, 66881884, 6002, 15560704, 144957440, 37952210916, 51339043600, 52355, 172615, 14462, 53941, 0
125000, 80, 0, 2, 5.000764869, 0.000502501, 160, 177, 53, 1086, 952, 114, 83, 6, 0, 6, 0, 59420902, 2454, 53383585, 2225, 15568896, 145035264, 37912325073, 51280898514, 53847, 179640, 14436, 57204, 0
125000, 80, 0, 2, 5.000749509, 0.000470874, 154, 171, 49, 869, 728, 111, 74, 4, 0, 4, 0, 59405798, 3175, 53086085, 2851, 15589376, 145039360, 37921611835, 51294952782, 57760, 187091, 13347, 55071, 0
125000, 80, 0, 2, 5.000888603, 0.000516382, 108, 124, 55, 595, 467, 71, 45, 10, 0, 10, 0, 80962807, 6095, 70129910, 5321, 15613952, 144941056, 37920956961, 51293433596, 57794, 186314, 14577, 56464, 0
125000, 80, 0, 2, 5.000818405, 0.000489146, 107, 124, 55, 601, 463, 69, 56, 4, 0, 4, 0, 83653326, 5327, 74289198, 4685, 15609856, 145633280, 37871978180, 51230699019, 56455, 174836, 14547, 56967, 0
125000, 80, 0, 2, 5.000859586, 0.000400123, 109, 124, 62, 590, 461, 43, 48, 3, 0, 3, 0, 83752455, 7228, 72221385, 6185, 15597568, 145141760, 37905644260, 51271810902, 52779, 184098, 13343, 54091, 0
125000, 80, 0, 2, 5.000628064, 0.000401836, 158, 178, 58, 504, 364, 113, 41, 1, 0, 2, 0, 59300127, 2613, 52991646, 2329, 15556608, 144900096, 37907767543, 51275875705, 53296, 165256, 12440, 52915, 0
156250, 64, 0, 2, 5.000795209, 0.000560835, 141, 163, 42, 1063, 939, 112, 73, 4, 0, 4, 0, 65138471, 1926, 58281828, 2263, 15486976, 144461824, 37940991525, 51323264704, 54257, 170707, 13649, 53672, 0
156250, 64, 0, 2, 5.000851138, 0.000414854, 94, 108, 48, 554, 441, 54, 56, 7, 0, 7, 0, 99741627, 8160, 86731941, 6974, 15474688, 144650240, 37794977511, 51128276869, 52331, 174813, 14743, 54103, 0
156250, 64, 0, 2, 5.000769743, 0.000538395, 102, 114, 39, 1259, 1140, 59, 50, 5, 0, 5, 0, 88146294, 3186, 78429577, 2846, 15499264, 144621568, 37923731532, 51297953290, 60079, 188384, 14386, 60500, 0
156250, 64, 0, 2, 5.000674888, 0.000500642, 140, 157, 40, 776, 651, 119, 86, 6, 0, 5, 0, 68194121, 1996, 61081898, 1789, 15499264, 144326656, 37600919472, 50865750358, 52725, 184193, 14016, 55463, 0
156250, 64, 0, 2, 5.000622975, 0.000480374, 147, 181, 36, 561, 425, 125, 67, 5, 0, 5, 0, 61870945, 1804, 52153073, 1545, 15499264, 144449536, 37899386999, 51262690977, 50188, 177723, 13197, 48225, 0
156250, 64, 0, 2, 5.00096673, 0.000575227, 97, 126, 39, 425, 292, 71, 47, 3, 0, 3, 0, 89874254, 7525, 74448257, 6256, 15511552, 144363520, 37909419872, 51276235830, 59358, 188883, 13677, 56529, 0
156250, 64, 0, 2, 5.000672704, 0.000514622, 94, 117, 42, 545, 431, 71, 32, 5, 0, 5, 0, 92216392, 2359, 79042748, 2056, 15523840, 144347136, 37922772978, 51295669052, 59689, 181968, 14498, 57875, 0
156250, 64, 0, 2, 5.000842489, 0.000508687, 138, 157, 37, 644, 527, 109, 40, 5, 0, 5, 0, 69210483, 4531, 61143052, 4006, 15499264, 144363520, 37901355606, 51263972457, 53483, 167116, 14515, 55642, 0
156250, 64, 0, 2, 5.000671507, 0.000410499, 218, 238, 38, 832, 719, 181, 180, 2, 0, 2, 0, 44481825, 1689, 40835805, 1540, 15491072, 144179200, 37948849337, 51333909807, 50759, 172389, 14329, 54188, 0
156250, 64, 0, 2, 5.000692952, 0.000508999, 161, 187, 39, 815, 685, 139, 74, 3, 0, 3, 0, 64236027, 1868, 57318349, 1680, 15515648, 144584704, 37904717211, 51270409107, 54485, 185803, 12280, 53764, 0
312500, 32, 0, 2, 5.000636451, 0.000544324, 80, 97, 15, 403, 322, 73, 61, 5, 0, 5, 0, 117130516, 1959, 96661121, 1599, 15323136, 143204352, 37899094216, 51262432115, 53548, 178868, 13130, 55315, 0
312500, 32, 0, 2, 5.000559438, 0.000473091, 60, 145, 4, 559, 391, 75, 49, 6, 0, 6, 0, 134593958, 3045, 60731461, 1312, 15347712, 143224832, 37943740530, 51326660223, 56280, 169823, 14544, 56551, 0
312500, 32, 0, 2, 5.000473107, 0.000386795, 60, 83, 4, 381, 299, 70, 53, 5, 0, 5, 0, 146469117, 2550, 109449532, 1901, 15331328, 143208448, 37915847314, 51286328283, 48248, 154914, 14124, 52166, 0
312500, 32, 0, 2, 5.000545849, 0.000431858, 86, 145, 6, 675, 543, 93, 90, 4, 0, 4, 0, 100825411, 2228, 64816630, 1549, 15290368, 143269888, 37921195276, 51294354861, 49715, 166017, 13531, 48900, 0
312500, 32, 0, 2, 5.000555814, 0.000428027, 100, 122, 4, 676, 584, 113, 91, 5, 0, 5, 0, 88135740, 2029, 76025533, 1732, 15290368, 143134720, 37692596427, 50989283782, 46933, 146701, 12437, 47324, 0
312500, 32, 0, 2, 5.000681607, 0.000479304, 165, 181, 13, 916, 831, 155, 154, 4, 0, 4, 0, 57904774, 1777, 52419104, 1605, 15396864, 143294464, 37910429200, 51278834095, 50152, 171782, 13952, 54888, 0
312500, 32, 0, 2, 5.000574972, 0.000484708, 94, 109, 6, 432, 350, 100, 43, 4, 0, 4, 0, 99462162, 1608, 86488906, 1403, 15343616, 143224832, 37956229448, 51345174325, 53290, 168440, 13573, 55373, 0
312500, 32, 0, 2, 5.000601105, 0.000497411, 59, 79, 5, 440, 353, 60, 55, 6, 0, 6, 0, 153249662, 2666, 117191011, 2072, 15323136, 143187968, 37892234758, 51251966886, 52393, 172024, 14361, 53626, 0
312500, 32, 0, 2, 5.000650964, 0.000544036, 82, 95, 9, 647, 560, 73, 59, 8, 0, 8, 0, 103773270, 2591, 85881464, 2186, 15364096, 143360000, 37950339423, 51335920262, 60423, 188872, 14075, 60377, 0
312500, 32, 0, 2, 5.000564382, 0.000455877, 60, 93, 2, 517, 411, 74, 55, 2, 0, 2, 0, 134633916, 2582, 99629167, 1880, 15310848, 143302656, 37947169947, 51331639980, 51417, 167588, 14476, 50872, 0
625000, 16, 0, 2, 5.000553398, 0.000469942, 45, 67, 0, 573, 506, 68, 48, 11, 0, 11, 0, 168760988, 3636, 117140072, 2494, 15323136, 142999552, 37877779062, 51231373145, 54123, 174102, 13834, 51591, 0
625000, 16, 0, 2, 5.000570561, 0.000461092, 80, 101, 4, 649, 577, 86, 79, 5, 0, 5, 0, 105975283, 2341, 86623341, 1928, 15331328, 143355904, 37818448698, 51155573047, 55429, 173283, 14850, 56447, 0
625000, 16, 0, 2, 5.000550722, 0.000478352, 45, 76, 10, 417, 328, 40, 44, 2, 0, 2, 0, 195330094, 2600, 121485892, 1622, 15306752, 143265792, 37944813058, 51328047469, 49352, 155315, 13896, 52734, 0
625000, 16, 0, 2, 5.000578177, 0.00050241, 50, 70, 3, 389, 320, 44, 51, 2, 0, 3, 0, 154708550, 2976, 113808856, 2214, 15327232, 143302656, 37969610362, 51363764907, 54691, 158448, 14146, 53038, 0
625000, 16, 0, 2, 5.000535175, 0.000447241, 81, 92, 0, 535, 473, 78, 85, 7, 0, 7, 0, 113213867, 1872, 101661516, 1679, 15343616, 143228928, 37911255103, 51281025359, 46540, 154618, 12455, 49946, 0
625000, 16, 0, 2, 5.000560754, 0.000481361, 54, 75, 9, 416, 351, 48, 50, 3, 0, 3, 0, 165952824, 2307, 121429831, 1745, 15335424, 143572992, 37927849621, 51305227324, 49057, 151761, 13065, 50642, 0
625000, 16, 0, 2, 5.000525126, 0.000456725, 49, 65, 6, 406, 334, 39, 37, 4, 0, 6, 0, 169027915, 2525, 129514999, 1896, 15310848, 143269888, 37913481245, 51282469972, 52608, 166811, 14332, 54685, 0
625000, 16, 0, 2, 5.000503372, 0.000413303, 72, 87, 4, 621, 547, 73, 45, 6, 0, 6, 0, 119991740, 2446, 93956583, 2094, 15339520, 143261696, 37958325974, 51347662655, 50159, 156958, 14122, 53538, 0
625000, 16, 0, 2, 5.000561115, 0.000479349, 69, 91, 7, 534, 464, 75, 47, 5, 0, 5, 0, 124494060, 2176, 95764813, 1690, 15310848, 143097856, 37898675446, 51263624860, 55248, 176676, 13102, 55652, 0
625000, 16, 0, 2, 5.000489337, 0.000421679, 47, 83, 3, 478, 388, 71, 43, 2, 0, 2, 0, 163398495, 2922, 110747946, 1920, 15298560, 145465344, 37893115728, 51254787617, 42173, 136718, 11637, 39981, 0
